question,options,answer,answer_idx,source,correctness,run_0_response_json,run_0_response_idx,run_0_response,run_0_options,run_1_response_json,run_1_response_idx,run_1_response,run_1_options,run_2_response_json,run_2_response_idx,run_2_response,run_2_options,run_3_response_json,run_3_response_idx,run_3_response,run_3_options,response_set,consistency,is_certain
"Butterflies are common all over the world,but butterflies in hotter countries are usually bigger and more brightly colored than those in coo1er countries,and there are more different kinds.
Usually the male butterflies are more brightly colored than the females.The females have bigger and heavier bodies since they carry the eggs.The bright colors of the males help to attract the females,and the duller colors of the females make them less likely to be caught by enemies before they have laid their eggs.
Some butterflies have bright pattern colors on the upper surface of their wings t _ show when flying ,but when they rest on a tree or leaves , they close their wings.On the undersides of their wings there are green and brown marks which look like the tree or leaves.They are then difficult to be seen.The best example of this is the Dead Leaf Butterfly.When its wings are c1osed,it looks exactly like a dead leaf.There are even marks that look like the holes in a dead leaf.When the butterfly is run after by a bird,it closes its wings and seems to have disappeared completely.
Many butterflies have round marks on their wings that look like eyes.The round marks have a useful function .When the butterflies are resting,their wings are closed,and these marks can't be seen.  When a bird sees one,and begins to attack it,the butterfly will open its Wings. The bird thinks that it sees two eyes staring at it,frightened,and flies away.

when run after by a bird,the Dead Leaf Butterfly   _  .","['opens its wings to frighten the bird away', 'is frightened and flies away at once', 'opens its eyes and stares at the bird', 'closes its wings and seems to have gone']",closes its wings and seems to have gone,0,race,0.75,"{'proba': ['0.4', '0.3', '0.2', '0.1'], 'response_idx': '1'}",1,closes its wings and seems to have gone,"['opens its wings to frighten the bird away', 'is frightened and flies away at once', 'opens its eyes and stares at the bird', 'closes its wings and seems to have gone']","{'proba': ['0.1', '0.1', '0.7', '0.1'], 'response_idx': '2'}",2,opens its wings to frighten the bird away,"['opens its wings to frighten the bird away', 'is frightened and flies away at once', 'opens its eyes and stares at the bird', 'closes its wings and seems to have gone']","{'proba': ['0.9', '0.05', '0.03', '0.02'], 'response_idx': '0'}",0,closes its wings and seems to have gone,"['opens its wings to frighten the bird away', 'is frightened and flies away at once', 'opens its eyes and stares at the bird', 'closes its wings and seems to have gone']","{'proba': ['0.3', '0.1', '0.1', '0.5'], 'response_idx': '3'}",3,closes its wings and seems to have gone,"['opens its wings to frighten the bird away', 'is frightened and flies away at once', 'opens its eyes and stares at the bird', 'closes its wings and seems to have gone']","{'closes its wings and seems to have gone', 'opens its wings to frighten the bird away'}",0.75,False
"Solar cells absorb energy from the sun. In order to use this energy to power household appliances, solar cells must convert the absorbed energy to","['light.', 'heat.', 'radiation.', 'electricity.']",electricity.,0,arc,1.0,"{'proba': ['0.9', '0.05', '0.025', '0.025'], 'response_idx': '0'}",0,electricity.,"['light.', 'heat.', 'radiation.', 'electricity.']","{'proba': ['0.1', '0.1', '0.8', '0.0'], 'response_idx': '2'}",2,electricity.,"['light.', 'heat.', 'radiation.', 'electricity.']","{'proba': ['0.1', '0.1', '0.1', '0.7'], 'response_idx': '3'}",3,electricity.,"['light.', 'heat.', 'radiation.', 'electricity.']","{'proba': ['0.1', '0.1', '0.1', '0.7'], 'response_idx': '3'}",3,electricity.,"['light.', 'heat.', 'radiation.', 'electricity.']",{'electricity.'},1.0,True
Oil can fix the squeak on the hinges on what that you open or close when you drive to the store?,"['exterior door', 'french door', 'car door', 'car door']",car door,0,csqa,1.0,"{'proba': ['0.1', '0.7', '0.1', '0.1'], 'response_idx': '1'}",1,car door,"['exterior door', 'french door', 'car door', 'car door']","{'proba': ['0.9', '0.05', '0.025', '0.025'], 'response_idx': '0'}",0,car door,"['exterior door', 'french door', 'car door', 'car door']","{'proba': ['0.1', '0.7', '0.1', '0.1'], 'response_idx': '1'}",1,car door,"['exterior door', 'french door', 'car door', 'car door']","{'proba': ['0.1', '0.1', '0.8', '0.0'], 'response_idx': '2'}",2,car door,"['exterior door', 'french door', 'car door', 'car door']",{'car door'},1.0,True
Where can you buy eggs along side many other types of food?,"['supermarket', 'chicken coop', 'refridgerator', 'breakfast']",supermarket,0,csqa,1.0,"{'proba': ['0.1', '0.7', '0.1', '0.1'], 'response_idx': '1'}",1,supermarket,"['supermarket', 'chicken coop', 'refridgerator', 'breakfast']","{'response_idx': 0, 'proba': ['0.9', '0.05', '0.025', '0.025']}",0,supermarket,"['supermarket', 'chicken coop', 'refridgerator', 'breakfast']","{'proba': ['0.1', '0.1', '0.7', '0.1'], 'response_idx': '2'}",2,supermarket,"['supermarket', 'chicken coop', 'refridgerator', 'breakfast']","{'proba': ['0.9', '0.05', '0.025', '0.025'], 'response_idx': '0'}",0,supermarket,"['supermarket', 'chicken coop', 'refridgerator', 'breakfast']",{'supermarket'},1.0,True
In the 70s George Lee was a world champion in which sport?,"['glider tug', 'gliding', 'glider towplane', 'glidingly']",gliding,0,trivia,0.75,"{'proba': ['0.25', '0.25', '0.25', '0.25'], 'response_idx': '0'}",0,gliding,"['glider tug', 'gliding', 'glider towplane', 'glidingly']","{'proba': ['0.25', '0.25', '0.25', '0.25'], 'response_idx': '0'}",0,glider tug,"['glider tug', 'gliding', 'glider towplane', 'glidingly']","{'proba': ['0.25', '0.25', '0.25', '0.25'], 'response_idx': '2'}",2,gliding,"['glider tug', 'gliding', 'glider towplane', 'glidingly']","{'proba': ['0.1', '0.8', '0.1', '0.0'], 'response_idx': '1'}",1,gliding,"['glider tug', 'gliding', 'glider towplane', 'glidingly']","{'gliding', 'glider tug'}",0.75,False
A person who yawns and paces to help pass the time is likely feeling what?,"['excitement', 'meanness', 'boredom', 'terrorism']",boredom,0,csqa,1.0,"{'proba': ['0.1', '0.1', '0.1', '0.7'], 'response_idx': '3'}",3,boredom,"['excitement', 'meanness', 'boredom', 'terrorism']","{'proba': ['0.1', '0.8', '0.05', '0.05'], 'response_idx': '1'}",1,boredom,"['excitement', 'meanness', 'boredom', 'terrorism']","{'proba': ['0.9', '0.01', '0.05', '0.04'], 'response_idx': '0'}",0,boredom,"['excitement', 'meanness', 'boredom', 'terrorism']","{'proba': ['0.1', '0.1', '0.7', '0.1'], 'response_idx': '2'}",2,boredom,"['excitement', 'meanness', 'boredom', 'terrorism']",{'boredom'},1.0,True
What is the yellow color of the sun an example of?,"['courageous', 'english carrier', 'fearless', 'achromatic']",achromatic,0,csqa,1.0,"{'proba': ['0.1', '0.1', '0.1', '0.7'], 'response_idx': '3'}",3,achromatic,"['courageous', 'english carrier', 'fearless', 'achromatic']","{'proba': ['0.1', '0.1', '0.1', '0.7'], 'response_idx': '3'}",3,achromatic,"['courageous', 'english carrier', 'fearless', 'achromatic']","{'proba': ['0.9', '0.05', '0.025', '0.025'], 'response_idx': '0'}",0,achromatic,"['courageous', 'english carrier', 'fearless', 'achromatic']","{'proba': ['0.1', '0.1', '0.1', '0.7'], 'response_idx': '3'}",3,achromatic,"['courageous', 'english carrier', 'fearless', 'achromatic']",{'achromatic'},1.0,True
"Look! The girl looks _ a Barbie doll . She has long blond hair. Her blue eyes are big, but her mouth and nose are small. She is a nice girl. Who is she?
Oh, she is Sally. She is from England. She is thirteen years old. Her mom and dad are English. Both   of them   are in Beijing now. Her mom is my English teacher. She and I are good friends. Well, green is Sally's favorite color, and she is in green. We are in the same school, but we are in different classes.
,.

What is Sally's favorite color?","['Blue', 'Red', 'Green', 'Blond']",Green,0,race,1.0,"{'proba': ['0.8', '0.1', '0.05', '0.05'], 'response_idx': '0'}",0,Green,"['Blue', 'Red', 'Green', 'Blond']","{'proba': ['0.1', '0.1', '0.7', '0.1'], 'response_idx': '2'}",2,Green,"['Blue', 'Red', 'Green', 'Blond']","{'proba': ['0.1', '0.1', '0.1', '0.7'], 'response_idx': '3'}",3,Green,"['Blue', 'Red', 'Green', 'Blond']","{'proba': ['0.1', '0.1', '0.7', '0.1'], 'response_idx': '2'}",2,Green,"['Blue', 'Red', 'Green', 'Blond']",{'Green'},1.0,True
"When I tidied up some old boxes under my bed, I found an old letter for me from my best friend. Her name was Minnie.
In the letter, Minnie wrote, ""I am really sorry about before. Tell me if you will be my best friend again and tell me if you accept my _ . ""I wrote, ""YES. I will be your best friend. ""
The twelve-year-old letter made me remember the time that Minnie and I spent together. We often wrote to each other during that time. One minute, Minnie and I would be playing happily together; the other moment we would get into arguments. But things would always be better again. She gave me a doll for my tenth birthday. I still keep it.
Finally things changed. We stopped writing letters to each other after she moved away, and I could no longer ride my bike to her house. Years later, she invited me to her sixteenth birthday party. I don't see Minnie very often from then on. But I'll always keep the letter and I'll never forget the time we spent together.

The writer got the letter  _  years ago.","['10', '16', '14', '12']",12,0,race,1.0,"{'proba': ['0.25', '0.25', '0.25', '0.25'], 'response_idx': 3}",3,12,"['10', '16', '14', '12']","{'proba': ['0.3', '0.2', '0.4', '0.1'], 'response_idx': '2'}",2,12,"['10', '16', '14', '12']","{'proba': ['0.2', '0.3', '0.2', '0.3'], 'response_idx': '0'}",0,12,"['10', '16', '14', '12']","{'proba': ['0.3', '0.2', '0.3', '0.2'], 'response_idx': '3'}",3,12,"['10', '16', '14', '12']",{'12'},1.0,True
Which of the following distinguishes the organisms in the kingdom Fungi from other eukaryotic organisms?,"['Fungi are unicellular.', 'Fungi reproduce sexually.', 'Fungi make food through photosynthesis.', 'Fungi obtain nutrients by absorption.']",Fungi obtain nutrients by absorption.,0,arc,1.0,"{'proba': ['0.1', '0.1', '0.1', '0.7'], 'response_idx': '3'}",3,Fungi obtain nutrients by absorption.,"['Fungi are unicellular.', 'Fungi reproduce sexually.', 'Fungi make food through photosynthesis.', 'Fungi obtain nutrients by absorption.']","{'proba': ['0.9', '0.05', '0.02', '0.03'], 'response_idx': '0'}",0,Fungi obtain nutrients by absorption.,"['Fungi are unicellular.', 'Fungi reproduce sexually.', 'Fungi make food through photosynthesis.', 'Fungi obtain nutrients by absorption.']","{'proba': ['0.1', '0.1', '0.1', '0.7'], 'response_idx': '3'}",3,Fungi obtain nutrients by absorption.,"['Fungi are unicellular.', 'Fungi reproduce sexually.', 'Fungi make food through photosynthesis.', 'Fungi obtain nutrients by absorption.']","{'proba': ['0.1', '0.1', '0.1', '0.7'], 'response_idx': '3'}",3,Fungi obtain nutrients by absorption.,"['Fungi are unicellular.', 'Fungi reproduce sexually.', 'Fungi make food through photosynthesis.', 'Fungi obtain nutrients by absorption.']",{'Fungi obtain nutrients by absorption.'},1.0,True
Which of the following Earth layers has the greatest density?,"['inner core', 'crust', 'mantle', 'outer core']",inner core,0,arc,1.0,"{'proba': ['0.25', '0.25', '0.25', '0.25'], 'response_idx': '2'}",2,inner core,"['inner core', 'crust', 'mantle', 'outer core']","{'proba': ['0.25', '0.25', '0.25', '0.25'], 'response_idx': '3'}",3,inner core,"['inner core', 'crust', 'mantle', 'outer core']","{'proba': ['0.6', '0.1', '0.2', '0.1'], 'response_idx': '0'}",0,inner core,"['inner core', 'crust', 'mantle', 'outer core']","{'proba': ['0.6', '0.1', '0.2', '0.1'], 'response_idx': '0'}",0,inner core,"['inner core', 'crust', 'mantle', 'outer core']",{'inner core'},1.0,True
Why would water come out of someones eyes ?,"['shine when exited', 'tear up', 'glass over', 'see light']",tear up,0,csqa,1.0,"{'proba': ['0.2', '0.1', '0.6', '0.1'], 'response_idx': '2'}",2,tear up,"['shine when exited', 'tear up', 'glass over', 'see light']","{'proba': ['0.3', '0.1', '0.1', '0.5'], 'response_idx': '3'}",3,tear up,"['shine when exited', 'tear up', 'glass over', 'see light']","{'proba': ['0.2', '0.1', '0.6', '0.1'], 'response_idx': '2'}",2,tear up,"['shine when exited', 'tear up', 'glass over', 'see light']","{'proba': ['0.1', '0.7', '0.1', '0.1'], 'response_idx': '1'}",1,tear up,"['shine when exited', 'tear up', 'glass over', 'see light']",{'tear up'},1.0,True
From which country did Angola achieve independence in 1975?,"['portugal', 'potiti', 'portugul', 'portúgal']",portugal,0,trivia,1.0,"{'proba': ['0.1', '0.1', '0.7', '0.1'], 'response_idx': '2'}",2,portugal,"['portugal', 'potiti', 'portugul', 'portúgal']","{'proba': ['0.1', '0.8', '0.05', '0.05'], 'response_idx': '1'}",1,portugal,"['portugal', 'potiti', 'portugul', 'portúgal']","{'proba': ['0.1', '0.1', '0.1', '0.7'], 'response_idx': '3'}",3,portugal,"['portugal', 'potiti', 'portugul', 'portúgal']","{'proba': ['0.95', '0.01', '0.02', '0.02'], 'response_idx': '0'}",0,portugal,"['portugal', 'potiti', 'portugul', 'portúgal']",{'portugal'},1.0,True
"The voice of China was not hot during the summer of 2012.
The voice of China is a large music show in China. This show is also the only one which regards the voice as the only ruler. It premiered at 21:15 on July 13,2012,on the Zhejiang Television. It has attracted great attention. The show became an overnight sensation.
The first season used ""Real voice, real music "" as its slogan . As a mentor ,singers like Liu Huan, Na Ying, Yu Chengqing and Yang Kun were responsible  for seeking world-shaking voices of China in the following three and a half months, through four steps ,namely ""blind choosing"" ""blind selecting"" ""team PK"" ""yearly grand ceremony"".
It is really a miracle   that The voice of China can stand out in the flood of today's talent shows in China , and attracts the audience . A great number of audience said this was the best television show last summer. They were all proud of these good voices of China.
The students' beautiful voices moved everyone. Xu  Haixing , a girl from Chengdu ,sang Self to realize her father's dream and Liu Huan was moved to tears by her song . Huang Yong sang In Spring showing his sticking to his dream and Yang Kun cried for this. The blind girl Zhang Yuxia, a busker from Taiwan, played while singing. She was called ""Deng Lijun No.2"" for her unique voice, and her sincere feeling touched everybody. Na Ying went to the stage to sing with the students together twice.
The voice of China doesn't care about magnificent  clothes and wonderful dancing. It regards ""inspiration"" and ""professionalism"" as the ruler of music. The singer uses their songs to tell real stories and the happiness of life.

If you want to be the winner of The voice of China, you must  _  .","['have special talent', 'have a good looking face', 'dance and sing well', 'have a wonderful voice']",have a wonderful voice,0,race,0.25,"{'proba': ['0.1', '0.8', '0.1', '0.0'], 'response_idx': '1'}",1,have a wonderful voice,"['have special talent', 'have a good looking face', 'dance and sing well', 'have a wonderful voice']","{'proba': ['0.9', '0.05', '0.03', '0.02'], 'response_idx': '0'}",0,have special talent,"['have special talent', 'have a good looking face', 'dance and sing well', 'have a wonderful voice']","{'proba': ['0.1', '0.7', '0.2', '0.0'], 'response_idx': '1'}",1,have special talent,"['have special talent', 'have a good looking face', 'dance and sing well', 'have a wonderful voice']","{'proba': ['0.9', '0.05', '0.02', '0.03'], 'response_idx': '0'}",0,have special talent,"['have special talent', 'have a good looking face', 'dance and sing well', 'have a wonderful voice']","{'have special talent', 'have a wonderful voice'}",0.75,False
